loc_rowid,pl_name,hostname,pl_orbsmax,pl_eqt,st_teff,st_rad
33604,Kepler-869 b,Kepler-869,0.2241,496.0,5812.0,0.838
33605,Kepler-869 b,Kepler-869,0.2244,494.0,5813.0,0.833
33606,Kepler-869 b,Kepler-869,0.23,503.0,5831.0,0.88
33610,Kepler-87 b,Kepler-87,0.481,478.0,5600.0,1.82
33611,Kepler-87 b,Kepler-87,0.4589,444.0,5991.0,1.293
33613,Kepler-87 b,Kepler-87,0.4589,444.0,5991.0,1.293
33614,Kepler-87 b,Kepler-87,0.4589,444.0,5991.0,1.293
33619,Kepler-87 b,Kepler-87,0.4572,476.0,5597.0,1.699
33620,Kepler-87 b,Kepler-87,0.455,345.0,5723.0,0.85
33621,Kepler-87 c,Kepler-87,1.332,202.0,5723.0,0.85
33622,Kepler-87 c,Kepler-87,1.3423,259.0,5991.0,1.293
33623,Kepler-87 c,Kepler-87,1.3423,259.0,5991.0,1.293
33625,Kepler-87 c,Kepler-87,0.676,403.0,5600.0,1.82
33626,Kepler-87 c,Kepler-87,1.3423,259.0,5991.0,1.293
33627,Kepler-87 c,Kepler-87,0.6428,401.0,5597.0,1.699
33630,Kepler-870 b,Kepler-870,0.1539,691.0,6170.0,0.992
33633,Kepler-870 b,Kepler-870,0.1539,691.0,6170.0,0.992
33635,Kepler-870 b,Kepler-870,0.155,689.0,6150.0,1.0
33636,Kepler-870 b,Kepler-870,0.1539,691.0,6170.0,0.992
33638,Kepler-870 b,Kepler-870,0.1539,691.0,6170.0,0.992
33640,Kepler-871 b,Kepler-871,0.1572,640.0,5900.0,0.951
33641,Kepler-871 b,Kepler-871,0.1572,640.0,5900.0,0.951
33644,Kepler-871 b,Kepler-871,0.154,624.0,5880.0,0.89
33646,Kepler-871 b,Kepler-871,0.1572,640.0,5900.0,0.951
33649,Kepler-871 b,Kepler-871,0.1572,640.0,5900.0,0.951
33652,Kepler-872 b,Kepler-872,0.0362,1232.0,5751.0,0.854
33654,Kepler-872 b,Kepler-872,0.0362,1230.0,5743.0,0.853
33655,Kepler-872 b,Kepler-872,0.0362,1232.0,5751.0,0.854
33656,Kepler-872 b,Kepler-872,0.036,1231.0,5731.0,0.85
33658,Kepler-872 b,Kepler-872,0.0362,1232.0,5751.0,0.854
33659,Kepler-873 b,Kepler-873,0.1568,753.0,6343.0,1.137
33662,Kepler-873 b,Kepler-873,0.1568,753.0,6343.0,1.137
33663,Kepler-873 b,Kepler-873,0.1542,749.0,6325.0,1.112
33665,Kepler-873 b,Kepler-873,0.154,733.0,6314.0,1.07
33667,Kepler-873 b,Kepler-873,0.1568,753.0,6343.0,1.137
33671,Kepler-874 b,Kepler-874,0.2234,560.0,6026.0,0.992
33672,Kepler-874 b,Kepler-874,0.232,562.0,6061.0,1.03
33673,Kepler-874 b,Kepler-874,0.2234,560.0,6026.0,0.992
33674,Kepler-874 b,Kepler-874,0.2234,560.0,6026.0,0.992
33675,Kepler-874 b,Kepler-874,0.2234,560.0,6026.0,0.992
33679,Kepler-875 b,Kepler-875,0.1771,569.0,5783.0,0.88
33680,Kepler-875 b,Kepler-875,0.1771,569.0,5783.0,0.88
33682,Kepler-875 b,Kepler-875,0.177,562.0,5771.0,0.86
33683,Kepler-875 b,Kepler-875,0.1771,569.0,5783.0,0.88
33685,Kepler-875 b,Kepler-875,0.1771,569.0,5783.0,0.88
33688,Kepler-876 b,Kepler-876,0.056,785.0,4994.0,0.71
33689,Kepler-876 b,Kepler-876,0.0549,923.0,5157.0,0.904
33690,Kepler-876 b,Kepler-876,0.0563,864.0,5192.0,0.802
33695,Kepler-876 b,Kepler-876,0.0563,864.0,5192.0,0.802
33696,Kepler-876 b,Kepler-876,0.0563,864.0,5192.0,0.802
33697,Kepler-877 b,Kepler-877,0.1303,615.0,5413.0,0.865
33698,Kepler-877 b,Kepler-877,0.1301,632.0,5311.0,0.948
33699,Kepler-877 b,Kepler-877,0.1303,615.0,5413.0,0.865
33702,Kepler-877 b,Kepler-877,0.1303,615.0,5413.0,0.865
33704,Kepler-877 b,Kepler-877,0.128,604.0,5372.0,0.83
33706,Kepler-878 b,Kepler-878,0.154,502.0,5121.0,0.762
33707,Kepler-878 b,Kepler-878,0.154,502.0,5121.0,0.762
33710,Kepler-878 b,Kepler-878,0.156,504.0,5134.0,0.77
33713,Kepler-878 b,Kepler-878,0.154,502.0,5121.0,0.762
33714,Kepler-878 b,Kepler-878,0.165,501.0,5167.0,0.796
33718,Kepler-879 b,Kepler-879,0.2012,580.0,5833.0,1.022
33720,Kepler-879 b,Kepler-879,0.2012,580.0,5833.0,1.022
33721,Kepler-879 b,Kepler-879,0.2012,580.0,5833.0,1.022
33722,Kepler-879 b,Kepler-879,0.2012,580.0,5833.0,1.022
33725,Kepler-879 b,Kepler-879,0.199,572.0,5803.0,0.99
33729,Kepler-880 b,Kepler-880,0.0854,1256.0,6915.0,1.448
33730,Kepler-880 b,Kepler-880,0.0854,1256.0,6915.0,1.448
33731,Kepler-880 b,Kepler-880,0.084,1271.0,6905.0,1.46
33732,Kepler-880 b,Kepler-880,0.0854,1256.0,6915.0,1.448
33737,Kepler-880 b,Kepler-880,0.0915,1622.0,6900.0,2.599
33739,Kepler-880 c,Kepler-880,0.1134,1090.0,6915.0,1.448
33740,Kepler-880 c,Kepler-880,0.1216,1407.0,6900.0,2.599
33742,Kepler-880 c,Kepler-880,0.1134,1090.0,6915.0,1.448
33745,Kepler-881 b,Kepler-881,0.0546,1191.0,6210.0,1.033
33746,Kepler-881 b,Kepler-881,0.0546,1191.0,6210.0,1.033
33748,Kepler-881 b,Kepler-881,0.0552,1217.0,6240.0,1.079
33750,Kepler-881 b,Kepler-881,0.0546,1191.0,6210.0,1.033
33751,Kepler-881 b,Kepler-881,0.055,1181.0,6222.0,1.02
33755,Kepler-882 b,Kepler-882,0.046,927.0,5267.0,0.733
33756,Kepler-882 b,Kepler-882,0.0451,901.0,5208.0,0.693
33760,Kepler-882 b,Kepler-882,0.0451,901.0,5208.0,0.693
33761,Kepler-882 b,Kepler-882,0.0451,901.0,5208.0,0.693
33762,Kepler-882 b,Kepler-882,0.0449,903.0,5229.0,0.688
33763,Kepler-883 b,Kepler-883,0.102,834.0,6212.0,0.945
33764,Kepler-883 b,Kepler-883,0.1055,818.0,5948.0,1.025
33765,Kepler-883 b,Kepler-883,0.112,861.0,6267.0,1.09
33768,Kepler-883 b,Kepler-883,0.102,834.0,6212.0,0.945
33773,Kepler-883 b,Kepler-883,0.102,834.0,6212.0,0.945
33774,Kepler-884 b,Kepler-884,0.063,1098.0,6069.0,1.06
33775,Kepler-884 b,Kepler-884,0.0625,1089.0,6070.0,1.034
33776,Kepler-884 b,Kepler-884,0.0625,1089.0,6070.0,1.034
33778,Kepler-884 b,Kepler-884,0.0622,964.0,5646.0,0.932
33781,Kepler-884 b,Kepler-884,0.0625,1089.0,6070.0,1.034
33784,Kepler-885 b,Kepler-885,0.1441,864.0,6453.0,1.328
33785,Kepler-885 b,Kepler-885,0.1432,830.0,6109.0,1.36
33786,Kepler-885 b,Kepler-885,0.143,853.0,6450.0,1.29
33787,Kepler-885 b,Kepler-885,0.1441,864.0,6453.0,1.328
33788,Kepler-885 b,Kepler-885,0.1441,864.0,6453.0,1.328
33795,Kepler-886 b,Kepler-886,0.067,1111.0,5810.0,1.259
33796,Kepler-886 b,Kepler-886,0.0671,1098.0,6334.0,1.037
33797,Kepler-886 b,Kepler-886,0.07,1111.0,6352.0,1.1
33799,Kepler-886 b,Kepler-886,0.0671,1098.0,6334.0,1.037
33803,Kepler-886 b,Kepler-886,0.0671,1098.0,6334.0,1.037
33806,Kepler-887 b,Kepler-887,0.1543,781.0,6422.0,1.173
33807,Kepler-887 b,Kepler-887,0.1536,785.0,6119.0,1.299
33810,Kepler-887 b,Kepler-887,0.1543,781.0,6422.0,1.173
33812,Kepler-887 b,Kepler-887,0.1543,781.0,6422.0,1.173
33814,Kepler-887 b,Kepler-887,0.154,762.0,6401.0,1.12
33818,Kepler-887 c,Kepler-887,0.08,1058.0,6401.0,1.12
33819,Kepler-887 c,Kepler-887,0.0801,1084.0,6422.0,1.173
33821,Kepler-887 c,Kepler-887,0.0797,1089.0,6119.0,1.299
33823,Kepler-887 c,Kepler-887,0.0801,1084.0,6422.0,1.173
33826,Kepler-887 c,Kepler-887,0.0801,1084.0,6422.0,1.173
33828,Kepler-888 b,Kepler-888,0.3341,505.0,6174.0,1.147
33829,Kepler-888 b,Kepler-888,0.344,505.0,6190.0,1.18
33831,Kepler-888 b,Kepler-888,0.3341,505.0,6174.0,1.147
33833,Kepler-888 b,Kepler-888,0.3341,505.0,6174.0,1.147
33834,Kepler-888 b,Kepler-888,0.328,417.0,5811.0,0.866
33840,Kepler-889 b,Kepler-889,0.0486,1295.0,5849.0,1.225
33842,Kepler-889 b,Kepler-889,0.0492,1328.0,5876.0,1.293
33843,Kepler-889 b,Kepler-889,0.0486,1295.0,5849.0,1.225
33845,Kepler-889 b,Kepler-889,0.0486,1295.0,5849.0,1.225
33847,Kepler-889 b,Kepler-889,0.049,1250.0,5862.0,1.15
33848,Kepler-890 b,Kepler-890,0.282,503.0,6119.0,0.98
33853,Kepler-890 b,Kepler-890,0.2948,545.0,6244.0,1.154
33854,Kepler-890 b,Kepler-890,0.2944,540.0,6228.0,1.137
33855,Kepler-890 b,Kepler-890,0.2948,545.0,6244.0,1.154
33856,Kepler-890 b,Kepler-890,0.2948,545.0,6244.0,1.154
33859,Kepler-891 b,Kepler-891,0.2881,486.0,5919.0,1.0
33860,Kepler-891 b,Kepler-891,0.2881,486.0,5919.0,1.0
33861,Kepler-891 b,Kepler-891,0.276,453.0,5796.0,0.87
33862,Kepler-891 b,Kepler-891,0.2881,486.0,5919.0,1.0
33866,Kepler-891 b,Kepler-891,0.2881,486.0,5919.0,1.0
33868,Kepler-892 b,Kepler-892,0.099,546.0,4777.0,0.665
33869,Kepler-892 b,Kepler-892,0.1015,556.0,4802.0,0.699
33871,Kepler-892 b,Kepler-892,0.1014,556.0,4797.0,0.701
33875,Kepler-892 b,Kepler-892,0.1014,556.0,4797.0,0.701
33876,Kepler-892 b,Kepler-892,0.1014,556.0,4797.0,0.701
33878,Kepler-893 b,Kepler-893,0.069,944.0,5863.0,0.92
33880,Kepler-893 b,Kepler-893,0.0699,1034.0,6108.0,1.03
33882,Kepler-893 b,Kepler-893,0.0699,1034.0,6108.0,1.03
33885,Kepler-893 b,Kepler-893,0.0699,1034.0,6108.0,1.03
33886,Kepler-893 b,Kepler-893,0.0699,1034.0,6108.0,1.03
33888,Kepler-894 b,Kepler-894,0.092,801.0,5920.0,0.87
33889,Kepler-894 b,Kepler-894,0.0916,896.0,6170.0,0.992
33890,Kepler-894 b,Kepler-894,0.0916,896.0,6170.0,0.992
33892,Kepler-894 b,Kepler-894,0.0916,896.0,6170.0,0.992
33895,Kepler-894 b,Kepler-894,0.0916,896.0,6170.0,0.992
33898,Kepler-895 b,Kepler-895,0.0319,708.0,3940.0,0.53
33900,Kepler-895 b,Kepler-895,0.0319,708.0,3940.0,0.53
33902,Kepler-895 b,Kepler-895,0.0319,708.0,3940.0,0.53
33904,Kepler-895 b,Kepler-895,0.033,789.0,4320.0,0.566
33906,Kepler-895 b,Kepler-895,0.0328,771.0,4153.0,0.581
33908,Kepler-896 b,Kepler-896,0.519,303.0,5506.0,0.81
33910,Kepler-896 b,Kepler-896,0.5162,304.0,5514.0,0.808
33911,Kepler-896 b,Kepler-896,0.5162,304.0,5514.0,0.808
33913,Kepler-896 b,Kepler-896,0.5162,304.0,5514.0,0.808
33917,Kepler-896 b,Kepler-896,0.5164,303.0,5510.0,0.803
33918,Kepler-896 c,Kepler-896,0.1792,515.0,5510.0,0.803
33921,Kepler-896 c,Kepler-896,0.18,515.0,5506.0,0.81
33922,Kepler-896 c,Kepler-896,0.1791,517.0,5514.0,0.808
33924,Kepler-896 c,Kepler-896,0.1791,517.0,5514.0,0.808
33925,Kepler-896 c,Kepler-896,0.1791,517.0,5514.0,0.808
33927,Kepler-897 b,Kepler-897,0.077,854.0,5835.0,0.847
33931,Kepler-897 b,Kepler-897,0.077,854.0,5835.0,0.847
33932,Kepler-897 b,Kepler-897,0.077,854.0,5835.0,0.847
33933,Kepler-897 b,Kepler-897,0.077,855.0,5840.0,0.849
33935,Kepler-897 b,Kepler-897,0.078,867.0,5841.0,0.88
33936,Kepler-898 b,Kepler-898,0.0534,603.0,4187.0,0.57
33937,Kepler-898 b,Kepler-898,0.053,613.0,4280.0,0.558
33940,Kepler-898 b,Kepler-898,0.0534,603.0,4187.0,0.57
33944,Kepler-898 b,Kepler-898,0.0534,603.0,4187.0,0.57
33945,Kepler-898 b,Kepler-898,0.0545,616.0,4166.0,0.612
33947,Kepler-899 b,Kepler-899,0.1392,640.0,5767.0,0.881
33948,Kepler-899 b,Kepler-899,0.139,630.0,5751.0,0.86
33950,Kepler-899 b,Kepler-899,0.1392,640.0,5767.0,0.881
33954,Kepler-899 b,Kepler-899,0.1392,640.0,5767.0,0.881
33955,Kepler-899 b,Kepler-899,0.1392,640.0,5767.0,0.881
33956,Kepler-9 b,Kepler-9,0.1423,661.0,5779.0,0.956
33959,Kepler-9 b,Kepler-9,0.143,678.0,5777.0,1.012
33966,Kepler-9 b,Kepler-9,0.1423,661.0,5779.0,0.956
33968,Kepler-9 b,Kepler-9,0.1423,661.0,5779.0,0.956
33972,Kepler-9 b,Kepler-9,0.1423,661.0,5779.0,0.956
33976,Kepler-9 c,Kepler-9,0.229,536.0,5777.0,1.012
33981,Kepler-9 c,Kepler-9,0.2273,523.0,5779.0,0.956
33985,Kepler-9 c,Kepler-9,0.2273,523.0,5779.0,0.956
33989,Kepler-9 d,Kepler-9,0.0273,2026.0,5777.0,1.02
33990,Kepler-9 d,Kepler-9,0.027,1517.0,5779.0,0.956
33991,Kepler-9 d,Kepler-9,0.027,1560.0,5777.0,1.012
33994,Kepler-9 d,Kepler-9,0.027,1517.0,5779.0,0.956
33998,Kepler-900 b,Kepler-900,0.064,654.0,4735.0,0.628
34000,Kepler-900 b,Kepler-900,0.0679,720.0,4848.0,0.769
34001,Kepler-900 b,Kepler-900,0.0679,720.0,4848.0,0.769
34003,Kepler-900 b,Kepler-900,0.0679,716.0,4847.0,0.761
34006,Kepler-900 b,Kepler-900,0.0679,720.0,4848.0,0.769
34007,Kepler-901 b,Kepler-901,0.038,714.0,4246.0,0.552
34008,Kepler-901 b,Kepler-901,0.0378,704.0,4132.0,0.564
34013,Kepler-901 b,Kepler-901,0.0366,645.0,3916.0,0.51
34015,Kepler-901 b,Kepler-901,0.0366,645.0,3916.0,0.51
34017,Kepler-901 b,Kepler-901,0.0366,645.0,3916.0,0.51
34018,Kepler-902 b,Kepler-902,0.2281,524.0,5960.0,0.906
34019,Kepler-902 b,Kepler-902,0.223,556.0,5509.0,1.169
34020,Kepler-902 b,Kepler-902,0.231,527.0,5966.0,0.93
34021,Kepler-902 b,Kepler-902,0.2281,524.0,5960.0,0.906
34024,Kepler-902 b,Kepler-902,0.2281,524.0,5960.0,0.906
34031,Kepler-903 b,Kepler-903,0.0912,774.0,5735.0,0.854
34032,Kepler-903 b,Kepler-903,0.0912,774.0,5735.0,0.854
34033,Kepler-903 b,Kepler-903,0.0907,842.0,5534.0,1.08
34035,Kepler-903 b,Kepler-903,0.092,768.0,5726.0,0.85
34037,Kepler-903 b,Kepler-903,0.0912,774.0,5735.0,0.854
34041,Kepler-903 c,Kepler-903,0.3037,424.0,5735.0,0.854
34044,Kepler-903 c,Kepler-903,0.3037,424.0,5735.0,0.854
34046,Kepler-903 c,Kepler-903,0.302,462.0,5534.0,1.08
34047,Kepler-903 c,Kepler-903,0.3037,424.0,5735.0,0.854
34049,Kepler-903 c,Kepler-903,0.305,422.0,5726.0,0.85
34050,Kepler-904 b,Kepler-904,0.0417,1332.0,6201.0,0.989
34051,Kepler-904 b,Kepler-904,0.0417,1332.0,6201.0,0.989
34053,Kepler-904 b,Kepler-904,0.0417,1332.0,6201.0,0.989
34054,Kepler-904 b,Kepler-904,0.0417,1332.0,6201.0,0.989
34055,Kepler-904 b,Kepler-904,0.042,1354.0,6218.0,1.02
34060,Kepler-905 b,Kepler-905,0.058,990.0,5578.0,0.938
34064,Kepler-905 b,Kepler-905,0.0581,960.0,5569.0,0.887
34067,Kepler-905 b,Kepler-905,0.0581,960.0,5569.0,0.887
34068,Kepler-905 b,Kepler-905,0.0572,928.0,5430.0,0.858
34069,Kepler-905 b,Kepler-905,0.0581,960.0,5569.0,0.887
34070,Kepler-906 b,Kepler-906,0.2359,537.0,5997.0,0.971
34072,Kepler-906 b,Kepler-906,0.2279,563.0,5934.0,1.055
34074,Kepler-906 b,Kepler-906,0.245,577.0,6292.0,1.06
34079,Kepler-906 b,Kepler-906,0.2279,563.0,5934.0,1.055
34080,Kepler-906 b,Kepler-906,0.2279,563.0,5934.0,1.055
34081,Kepler-907 b,Kepler-907,0.1236,874.0,6044.0,1.327
34084,Kepler-907 b,Kepler-907,0.1225,879.0,6099.0,1.308
34086,Kepler-907 b,Kepler-907,0.1236,874.0,6044.0,1.327
34087,Kepler-907 b,Kepler-907,0.1236,874.0,6044.0,1.327
34088,Kepler-907 b,Kepler-907,0.124,760.0,5945.0,1.041
34093,Kepler-908 b,Kepler-908,0.0248,1692.0,5977.0,1.022
34094,Kepler-908 b,Kepler-908,0.0248,1692.0,5977.0,1.022
34095,Kepler-908 b,Kepler-908,0.025,1764.0,5986.0,1.115
34099,Kepler-908 b,Kepler-908,0.0248,1692.0,5977.0,1.022
34100,Kepler-908 b,Kepler-908,0.0247,1783.0,5992.0,1.125
34103,Kepler-909 b,Kepler-909,0.1188,789.0,6028.0,1.047
34105,Kepler-909 b,Kepler-909,0.1175,852.0,6026.0,1.207
34107,Kepler-909 b,Kepler-909,0.1188,789.0,6028.0,1.047
34108,Kepler-909 b,Kepler-909,0.1188,789.0,6028.0,1.047
34111,Kepler-909 b,Kepler-909,0.12,817.0,6037.0,1.128
34112,Kepler-91 b,Kepler-91,0.0733,1917.0,4605.0,6.528
34115,Kepler-91 b,Kepler-91,0.0733,1917.0,4605.0,6.528
34119,Kepler-91 b,Kepler-91,0.0731,2040.0,4550.0,6.3
34120,Kepler-91 b,Kepler-91,0.076,2132.0,4837.0,7.6
34122,Kepler-91 b,Kepler-91,0.0709,1902.0,4604.0,6.221
34124,Kepler-91 b,Kepler-91,0.0733,1917.0,4605.0,6.528
34127,Kepler-91 b,Kepler-91,0.073,2000.0,4600.0,6.4
34128,Kepler-910 b,Kepler-910,0.0376,1723.0,6173.0,1.506
34131,Kepler-910 b,Kepler-910,0.0376,1723.0,6173.0,1.506
34134,Kepler-910 b,Kepler-910,0.0376,1723.0,6173.0,1.506
34135,Kepler-910 b,Kepler-910,0.0382,1752.0,6250.0,1.543
34136,Kepler-910 b,Kepler-910,0.037,1597.0,6134.0,1.29
34138,Kepler-911 b,Kepler-911,0.1586,942.0,6081.0,1.954
34139,Kepler-911 b,Kepler-911,0.155,891.0,5990.0,1.76
34140,Kepler-911 b,Kepler-911,0.1549,931.0,6065.0,1.877
34145,Kepler-911 b,Kepler-911,0.1586,942.0,6081.0,1.954
34148,Kepler-911 b,Kepler-911,0.1586,942.0,6081.0,1.954
34149,Kepler-912 b,Kepler-912,0.0339,1218.0,5662.0,0.806
34150,Kepler-912 b,Kepler-912,0.0339,1218.0,5662.0,0.806
34153,Kepler-912 b,Kepler-912,0.0339,1218.0,5662.0,0.806
34154,Kepler-912 b,Kepler-912,0.0339,1218.0,5662.0,0.806
34155,Kepler-912 b,Kepler-912,0.037,1185.0,5439.0,0.9
34158,Kepler-913 b,Kepler-913,0.0878,707.0,5412.0,0.769
34159,Kepler-913 b,Kepler-913,0.1009,1129.0,6068.0,1.797
34161,Kepler-913 b,Kepler-913,0.091,689.0,5207.0,0.82
34162,Kepler-913 b,Kepler-913,0.0878,707.0,5412.0,0.769
34163,Kepler-913 b,Kepler-913,0.0878,707.0,5412.0,0.769
34167,Kepler-913 c,Kepler-913,0.0699,1357.0,6068.0,1.797
34170,Kepler-913 c,Kepler-913,0.0608,849.0,5412.0,0.769
34171,Kepler-913 c,Kepler-913,0.063,829.0,5207.0,0.82
34172,Kepler-913 c,Kepler-913,0.0608,849.0,5412.0,0.769
34173,Kepler-913 c,Kepler-913,0.0608,849.0,5412.0,0.769
34176,Kepler-914 b,Kepler-914,0.0546,1186.0,5862.0,1.149
34179,Kepler-914 b,Kepler-914,0.0544,1192.0,5836.0,1.166
34180,Kepler-914 b,Kepler-914,0.0546,1186.0,5862.0,1.149
34181,Kepler-914 b,Kepler-914,0.055,1181.0,5864.0,1.15
34183,Kepler-914 b,Kepler-914,0.0546,1186.0,5862.0,1.149
34185,Kepler-915 b,Kepler-915,0.0542,1321.0,6432.0,1.175
34187,Kepler-915 b,Kepler-915,0.0542,1321.0,6432.0,1.175
34188,Kepler-915 b,Kepler-915,0.0542,1321.0,6432.0,1.175
34189,Kepler-915 b,Kepler-915,0.057,1341.0,6454.0,1.26
34190,Kepler-915 b,Kepler-915,0.0566,1319.0,6056.0,1.381
34196,Kepler-916 b,Kepler-916,0.1949,496.0,5412.0,0.843
34198,Kepler-916 b,Kepler-916,0.188,467.0,5315.0,0.75
34199,Kepler-916 b,Kepler-916,0.1885,503.0,5246.0,0.891
34201,Kepler-916 b,Kepler-916,0.1949,496.0,5412.0,0.843
34202,Kepler-916 b,Kepler-916,0.1949,496.0,5412.0,0.843
34204,Kepler-917 b,Kepler-917,0.0378,999.0,5079.0,0.751
34205,Kepler-917 b,Kepler-917,0.0378,991.0,5068.0,0.743
34206,Kepler-917 b,Kepler-917,0.038,818.0,4894.0,0.55
34207,Kepler-917 b,Kepler-917,0.0378,999.0,5079.0,0.751
34210,Kepler-917 b,Kepler-917,0.0378,999.0,5079.0,0.751
34211,Kepler-918 b,Kepler-918,0.0571,1102.0,6061.0,0.97
34212,Kepler-918 b,Kepler-918,0.0569,1052.0,5778.0,0.968
34213,Kepler-918 b,Kepler-918,0.0571,1102.0,6061.0,0.97
34214,Kepler-918 b,Kepler-918,0.0571,1102.0,6061.0,0.97
34217,Kepler-918 b,Kepler-918,0.057,1092.0,6042.0,0.96
34221,Kepler-919 b,Kepler-919,0.0981,869.0,6093.0,1.025
34222,Kepler-919 b,Kepler-919,0.0981,869.0,6093.0,1.025
34224,Kepler-919 b,Kepler-919,0.0981,869.0,6093.0,1.025
34225,Kepler-919 b,Kepler-919,0.098,871.0,6074.0,1.03
34226,Kepler-919 b,Kepler-919,0.0981,869.0,6093.0,1.025
34233,Kepler-92 b,Kepler-92,0.1174,975.0,5862.0,1.67
34234,Kepler-92 b,Kepler-92,0.1194,978.0,5871.0,1.703
34235,Kepler-92 b,Kepler-92,0.118,934.0,5883.0,1.53
34240,Kepler-92 b,Kepler-92,0.1194,978.0,5871.0,1.703
34242,Kepler-92 b,Kepler-92,0.1194,978.0,5871.0,1.703
34245,Kepler-92 c,Kepler-92,0.186,784.0,5871.0,1.703
34247,Kepler-92 c,Kepler-92,0.186,784.0,5871.0,1.703
34248,Kepler-92 c,Kepler-92,0.186,784.0,5871.0,1.703
34253,Kepler-92 c,Kepler-92,0.184,748.0,5883.0,1.53
34254,Kepler-92 c,Kepler-92,0.1829,781.0,5862.0,1.67
34258,Kepler-92 d,Kepler-92,0.2801,639.0,5871.0,1.703
34264,Kepler-92 d,Kepler-92,0.2801,639.0,5871.0,1.703
34266,Kepler-92 d,Kepler-92,0.278,608.0,5883.0,1.53
34267,Kepler-92 d,Kepler-92,0.2801,639.0,5871.0,1.703
34268,Kepler-92 d,Kepler-92,0.2754,637.0,5862.0,1.67
34271,Kepler-920 b,Kepler-920,0.068,844.0,5426.0,0.85
34272,Kepler-920 b,Kepler-920,0.0686,902.0,5638.0,0.903
34273,Kepler-920 b,Kepler-920,0.0686,902.0,5638.0,0.903
34275,Kepler-920 b,Kepler-920,0.0686,902.0,5638.0,0.903
34279,Kepler-920 b,Kepler-920,0.065,907.0,5301.0,0.977
34282,Kepler-920 c,Kepler-920,0.425,363.0,5638.0,0.903
34285,Kepler-920 c,Kepler-920,0.425,363.0,5638.0,0.903
34286,Kepler-920 c,Kepler-920,0.425,363.0,5638.0,0.903
34287,Kepler-920 c,Kepler-920,0.4029,364.0,5301.0,0.977
34290,Kepler-921 b,Kepler-921,0.2716,492.0,6032.0,0.929
34292,Kepler-921 b,Kepler-921,0.2716,492.0,6032.0,0.929
34293,Kepler-921 b,Kepler-921,0.2716,492.0,6032.0,0.929
34294,Kepler-921 b,Kepler-921,0.274,494.0,6034.0,0.94
34297,Kepler-921 b,Kepler-921,0.2716,492.0,6032.0,0.929
34299,Kepler-922 b,Kepler-922,0.0186,1898.0,5902.0,0.989
34303,Kepler-922 b,Kepler-922,0.0182,1876.0,5499.0,1.087
34305,Kepler-922 b,Kepler-922,0.0186,1898.0,5902.0,0.989
34306,Kepler-922 b,Kepler-922,0.0186,1898.0,5902.0,0.989
34307,Kepler-922 b,Kepler-922,0.019,1866.0,5885.0,0.98
34308,Kepler-923 b,Kepler-923,0.0759,1054.0,6194.0,1.129
34311,Kepler-923 b,Kepler-923,0.0715,1104.0,5861.0,1.304
34312,Kepler-923 b,Kepler-923,0.0759,1054.0,6194.0,1.129
34313,Kepler-923 b,Kepler-923,0.0759,1054.0,6194.0,1.129
34315,Kepler-923 b,Kepler-923,0.073,985.0,6119.0,0.97
34317,Kepler-924 b,Kepler-924,0.3101,509.0,6372.0,1.015
34318,Kepler-924 b,Kepler-924,0.3101,509.0,6372.0,1.015
34320,Kepler-924 b,Kepler-924,0.3101,509.0,6372.0,1.015
34323,Kepler-924 b,Kepler-924,0.319,523.0,6382.0,1.1
34326,Kepler-924 b,Kepler-924,0.3359,610.0,6309.0,1.614
34328,Kepler-925 b,Kepler-925,0.1805,394.0,4564.0,0.691
34330,Kepler-925 b,Kepler-925,0.1805,394.0,4564.0,0.691
34332,Kepler-925 b,Kepler-925,0.1805,394.0,4564.0,0.691
34333,Kepler-925 b,Kepler-925,0.1805,394.0,4564.0,0.691
34334,Kepler-925 b,Kepler-925,0.176,372.0,4539.0,0.608
34339,Kepler-926 b,Kepler-926,0.2616,440.0,5693.0,0.802
34340,Kepler-926 b,Kepler-926,0.2739,524.0,5565.0,1.246
34342,Kepler-926 b,Kepler-926,0.2616,440.0,5693.0,0.802
34344,Kepler-926 b,Kepler-926,0.2616,440.0,5693.0,0.802
34345,Kepler-926 b,Kepler-926,0.269,449.0,5724.0,0.85
34349,Kepler-927 b,Kepler-927,0.0866,906.0,5962.0,1.028
34351,Kepler-927 b,Kepler-927,0.0866,906.0,5962.0,1.028
34353,Kepler-927 b,Kepler-927,0.085,900.0,5919.0,1.01
34354,Kepler-927 b,Kepler-927,0.0866,906.0,5962.0,1.028
34355,Kepler-927 b,Kepler-927,0.0866,906.0,5962.0,1.028
34361,Kepler-928 b,Kepler-928,0.0444,894.0,4841.0,0.779
34362,Kepler-928 b,Kepler-928,0.043,828.0,4775.0,0.664
34363,Kepler-928 b,Kepler-928,0.0444,894.0,4841.0,0.779
34364,Kepler-928 b,Kepler-928,0.0444,894.0,4841.0,0.779
34366,Kepler-928 b,Kepler-928,0.0444,894.0,4841.0,0.779
34367,Kepler-929 b,Kepler-929,0.0169,1762.0,5738.0,0.819
34371,Kepler-929 b,Kepler-929,0.0192,2362.0,5843.0,1.615
34372,Kepler-929 b,Kepler-929,0.0169,1762.0,5738.0,0.819
34373,Kepler-929 b,Kepler-929,0.0169,1762.0,5738.0,0.819
34374,Kepler-929 b,Kepler-929,0.018,1831.0,5822.0,0.92
34377,Kepler-93 b,Kepler-93,0.053,1037.0,5655.0,0.922487
